,time-delta,jaccard,name
0,0,1.0,052012economics
1,1,0.7222222222222222,052012economics
2,2,0.6666666666666666,052012economics
3,3,0.6666666666666666,052012economics
4,4,0.6666666666666666,052012economics
5,5,0.6666666666666666,052012economics
6,6,0.631578947368421,052012economics
7,7,0.631578947368421,052012economics
8,8,0.5789473684210527,052012economics
9,9,0.5789473684210527,052012economics
10,10,0.5555555555555556,052012economics
11,11,0.5555555555555556,052012economics
12,12,0.5555555555555556,052012economics
13,13,0.5555555555555556,052012economics
14,14,0.5555555555555556,052012economics
15,15,0.5555555555555556,052012economics
16,16,0.5263157894736842,052012economics
17,17,0.5,052012economics
18,18,0.5555555555555556,052012economics
19,19,0.5,052012economics
20,20,0.42105263157894735,052012economics
21,21,0.3684210526315789,052012economics
22,22,0.42105263157894735,052012economics
23,23,0.42105263157894735,052012economics
24,24,0.42105263157894735,052012economics
25,25,0.42105263157894735,052012economics
26,26,0.42105263157894735,052012economics
27,27,0.42105263157894735,052012economics
28,28,0.3684210526315789,052012economics
29,29,0.3684210526315789,052012economics
30,30,0.3684210526315789,052012economics
31,31,0.38095238095238093,052012economics
32,32,0.38095238095238093,052012economics
33,33,0.38095238095238093,052012economics
34,34,0.38095238095238093,052012economics
35,35,0.38095238095238093,052012economics
36,36,0.38095238095238093,052012economics
37,37,0.38095238095238093,052012economics
38,38,0.38095238095238093,052012economics
39,39,0.4,052012economics
40,40,0.4,052012economics
41,41,0.42105263157894735,052012economics
42,42,0.4,052012economics
43,43,0.4,052012economics
44,44,0.4,052012economics
45,45,0.4,052012economics
46,46,0.4,052012economics
47,47,0.4,052012economics
48,48,0.35,052012economics
49,49,0.36363636363636365,052012economics
50,50,0.36363636363636365,052012economics
51,51,0.1111111111111111,052012economics
52,52,0.1111111111111111,052012economics
53,53,0.1111111111111111,052012economics
54,54,0.1111111111111111,052012economics
55,55,0.16666666666666666,052012economics
56,56,0.1111111111111111,052012economics
57,57,0.1111111111111111,052012economics
58,58,0.1111111111111111,052012economics
59,59,0.1111111111111111,052012economics
60,60,0.1111111111111111,052012economics
61,61,0.1111111111111111,052012economics
62,62,0.1111111111111111,052012economics
63,63,0.10526315789473684,052012economics
64,64,0.10526315789473684,052012economics
65,65,0.1111111111111111,052012economics
66,66,0.14285714285714285,052012economics
67,67,0.14285714285714285,052012economics
68,68,0.14285714285714285,052012economics
69,69,0.16666666666666666,052012economics
70,70,0.16666666666666666,052012economics
71,71,0.1111111111111111,052012economics
72,72,0.1111111111111111,052012economics
73,73,0.1111111111111111,052012economics
74,74,0.1111111111111111,052012economics
75,75,0.1111111111111111,052012economics
76,76,0.1111111111111111,052012economics
77,77,0.1111111111111111,052012economics
78,78,0.1111111111111111,052012economics
79,79,0.1111111111111111,052012economics
80,80,0.1111111111111111,052012economics
81,81,0.1111111111111111,052012economics
82,82,0.1111111111111111,052012economics
83,83,0.1111111111111111,052012economics
84,84,0.1111111111111111,052012economics
85,85,0.15789473684210525,052012economics
86,86,0.15789473684210525,052012economics
87,87,0.15789473684210525,052012economics
88,88,0.15789473684210525,052012economics
89,89,0.15789473684210525,052012economics
90,90,0.15789473684210525,052012economics
91,91,0.15789473684210525,052012economics
92,92,0.15789473684210525,052012economics
93,93,0.15789473684210525,052012economics
94,94,0.15789473684210525,052012economics
95,95,0.15,052012economics
96,96,0.15,052012economics
97,97,0.15,052012economics
98,98,0.15,052012economics
99,99,0.1,052012economics
100,100,0.14285714285714285,052012economics
101,101,0.05,052012economics
102,102,0.05,052012economics
103,103,0.05,052012economics
104,104,0.05,052012economics
105,105,0.05,052012economics
106,106,0.05,052012economics
107,107,0.13043478260869565,052012economics
108,108,0.05,052012economics
109,109,0.1,052012economics
110,110,0.05,052012economics
111,111,0.05,052012economics
112,112,0.05,052012economics
113,113,0.05263157894736842,052012economics
114,114,0.05263157894736842,052012economics
115,115,0.14814814814814814,052012economics
116,116,0.14814814814814814,052012economics
117,117,0.11538461538461539,052012economics
118,118,0.16,052012economics
119,119,0.047619047619047616,052012economics
120,120,0.05555555555555555,052012economics
121,121,0.05,052012economics
122,122,0.13043478260869565,052012economics
123,123,0.13043478260869565,052012economics
124,124,0.09523809523809523,052012economics
125,125,0.09523809523809523,052012economics
126,126,0.05263157894736842,052012economics
127,127,0.05263157894736842,052012economics
128,128,0.05,052012economics
129,129,0.05555555555555555,052012economics
130,130,0.09523809523809523,052012economics
131,131,0.09523809523809523,052012economics
132,132,0.09523809523809523,052012economics
133,133,0.09523809523809523,052012economics
134,134,0.05555555555555555,052012economics
135,135,0.05555555555555555,052012economics
136,136,0.09523809523809523,052012economics
137,137,0.09523809523809523,052012economics
138,138,0.09523809523809523,052012economics
139,139,0.05,052012economics
140,140,0.05,052012economics
141,141,0.05263157894736842,052012economics
142,142,0.05555555555555555,052012economics
143,143,0.05555555555555555,052012economics
144,144,0.05555555555555555,052012economics
145,145,0.05555555555555555,052012economics
146,146,0.05555555555555555,052012economics
147,147,0.05555555555555555,052012economics
148,148,0.05555555555555555,052012economics
149,149,0.05555555555555555,052012economics
150,1,0.7222222222222222,052012economics
151,0,1.0,052012economics
152,1,0.9230769230769231,052012economics
153,2,0.9230769230769231,052012economics
154,3,0.9230769230769231,052012economics
155,4,0.9230769230769231,052012economics
156,5,0.8571428571428571,052012economics
157,6,0.8571428571428571,052012economics
158,7,0.7857142857142857,052012economics
159,8,0.7857142857142857,052012economics
160,9,0.7692307692307693,052012economics
161,10,0.7692307692307693,052012economics
162,11,0.7692307692307693,052012economics
163,12,0.7692307692307693,052012economics
164,13,0.7692307692307693,052012economics
165,14,0.7692307692307693,052012economics
166,15,0.7142857142857143,052012economics
167,16,0.6923076923076923,052012economics
168,17,0.7692307692307693,052012economics
169,18,0.6923076923076923,052012economics
170,19,0.5714285714285714,052012economics
171,20,0.5,052012economics
172,21,0.5714285714285714,052012economics
173,22,0.5714285714285714,052012economics
174,23,0.5714285714285714,052012economics
175,24,0.5714285714285714,052012economics
176,25,0.5714285714285714,052012economics
177,26,0.5714285714285714,052012economics
178,27,0.5,052012economics
179,28,0.5,052012economics
180,29,0.5,052012economics
