PostUserId,RespondUserId,QId,Time,days
15.0,2.0,18,2009-10-09T21:59:03.450,2
15.0,15.0,18,2009-10-10T01:28:01.133,2
43.0,43.0,93,2009-10-10T12:13:34.873,2
43.0,172.0,93,2009-10-10T09:29:08.417,2
312.0,2.0,420,2009-10-10T15:48:40.840,2
312.0,312.0,420,2009-10-13T01:43:36.333,5
312.0,303.0,420,2009-10-10T14:31:36.813,2
312.0,215.0,420,2009-10-10T20:22:17.023,3
23.0,2.0,552,2009-10-11T00:13:50.830,3
169.0,2.0,493,2009-10-11T00:23:06.240,3
238.0,238.0,329,2009-10-11T00:31:07.857,3
238.0,2.0,626,2009-10-11T01:31:07.580,3
238.0,238.0,626,2009-10-11T01:47:31.410,3
431.0,431.0,637,2009-10-11T05:27:37.077,3
88.0,23.0,802,2009-10-12T00:57:53.003,4
512.0,2.0,831,2009-10-12T03:52:30.673,4
512.0,326.0,831,2009-10-19T01:00:04.763,11
512.0,1074.0,831,2009-10-28T04:20:05.217,20
512.0,1172.0,831,2009-11-21T00:38:52.027,44
512.0,1801.0,831,2010-01-15T02:24:08.460,99
512.0,1172.0,831,2010-02-24T15:18:13.337,139
512.0,473.0,831,2010-02-27T12:06:41.883,142
512.0,473.0,831,2010-02-27T12:08:49.010,142
105.0,2.0,844,2009-10-12T04:43:01.243,4
105.0,940.0,844,2009-10-30T19:00:57.093,22
528.0,2.0,858,2009-10-12T13:05:25.793,4
528.0,2.0,858,2009-10-12T13:06:07.463,4
528.0,23.0,858,2009-10-12T14:30:25.907,4
528.0,528.0,858,2009-10-15T21:12:59.837,8
528.0,760.0,858,2009-10-20T11:38:33.990,12
528.0,528.0,858,2009-10-20T20:00:51.860,12
528.0,1801.0,858,2010-01-15T02:16:32.420,99
573.0,573.0,975,2009-10-12T17:13:20.913,4
573.0,1801.0,975,2010-03-12T19:14:18.423,155
504.0,504.0,809,2009-10-12T17:33:30.020,4
506.0,2.0,1025,2009-10-12T20:52:16.013,5
123.0,123.0,1049,2009-10-12T21:37:46.703,5
123.0,692.0,1049,2009-10-16T19:46:45.547,8
604.0,604.0,1071,2009-10-13T00:40:20.163,5
23.0,23.0,996,2009-10-13T01:26:02.143,5
652.0,2.0,1152,2009-10-13T17:16:16.657,5
688.0,688.0,1215,2009-10-13T20:57:47.893,6
688.0,309.0,1215,2009-11-18T10:40:04.880,41
475.0,473.0,1391,2009-10-14T16:44:43.897,6
733.0,392.0,1402,2009-10-14T17:19:22.960,6
733.0,733.0,1402,2009-10-14T18:31:50.783,6
772.0,502.0,1331,2009-10-14T23:26:11.007,7
772.0,772.0,1331,2009-10-15T04:19:58.590,7
123.0,24.0,1496,2009-10-15T03:00:31.323,7
123.0,2.0,1496,2009-10-15T03:45:15.963,7
123.0,2.0,1498,2009-10-15T03:33:10.023,7
123.0,238.0,1498,2009-10-15T08:55:44.177,7
123.0,42.0,1498,2009-10-16T02:56:59.030,8
123.0,1343.0,1498,2009-11-08T04:29:35.667,31
698.0,698.0,1580,2009-10-15T17:27:12.343,7
698.0,2.0,1580,2009-10-15T18:46:40.373,7
629.0,629.0,1462,2009-10-15T20:12:03.717,8
629.0,423.0,1462,2009-10-17T08:07:19.140,9
881.0,881.0,1570,2009-10-17T07:42:23.347,9
746.0,475.0,1760,2009-10-17T15:17:02.413,9
809.0,2.0,1752,2009-10-17T18:44:48.253,9
813.0,953.0,1431,2009-10-18T00:12:48.093,10
813.0,953.0,1596,2009-10-18T00:14:33.347,10
911.0,911.0,1793,2009-10-18T10:15:41.590,10
623.0,2.0,1902,2009-10-19T19:17:29.373,11
623.0,913.0,1902,2009-10-19T08:53:00.407,11
1001.0,733.0,1935,2009-10-19T20:44:51.920,12
1001.0,1172.0,1935,2010-02-20T05:51:51.783,135
953.0,123.0,1966,2009-10-20T02:18:11.423,12
604.0,2.0,1955,2009-10-20T03:45:18.753,12
425.0,530.0,1786,2009-10-20T12:22:06.757,12
1019.0,123.0,2038,2009-10-20T17:52:09.423,12
1019.0,1019.0,2038,2009-10-20T18:57:22.960,12
287.0,604.0,2064,2009-10-21T01:10:23.577,13
123.0,85.0,2070,2009-10-21T06:31:11.993,13
1020.0,326.0,2047,2009-10-21T15:34:56.653,13
1020.0,19.0,2047,2009-10-25T14:28:06.217,17
1020.0,1020.0,2047,2009-10-27T20:13:24.873,20
123.0,604.0,229,2009-10-21T18:30:40.470,13
123.0,288.0,229,2009-10-10T17:31:01.250,2
808.0,2.0,1957,2009-10-22T04:44:34.077,14
1056.0,911.0,2147,2009-10-22T05:32:33.227,14
1030.0,309.0,2059,2009-10-22T16:17:05.403,14
1030.0,1030.0,2059,2009-10-22T23:32:22.140,15
309.0,733.0,2280,2009-10-23T20:52:15.357,16
1074.0,517.0,2292,2009-10-23T22:08:49.833,16
1074.0,1074.0,2292,2009-10-23T23:13:00.320,16
633.0,42.0,1143,2009-10-24T01:22:37.527,16
1090.0,85.0,2290,2009-10-24T01:47:48.500,16
1090.0,311.0,2290,2009-10-24T13:51:34.197,16
1090.0,1090.0,2290,2009-10-25T01:30:49.120,17
1090.0,1659.0,2290,2009-12-01T22:11:24.713,55
309.0,284.0,2282,2009-10-24T02:13:31.043,16
309.0,309.0,2282,2009-10-24T09:33:02.037,16
530.0,911.0,2233,2009-10-24T22:07:37.830,17
530.0,530.0,2233,2009-10-27T10:04:48.517,19
849.0,911.0,2383,2009-10-25T11:10:23.293,17
880.0,284.0,1574,2009-10-25T13:57:40.210,17
359.0,1126.0,720,2009-10-26T11:13:49.317,18
808.0,1005.0,2497,2009-10-26T21:43:23.627,19
1126.0,502.0,2499,2009-10-26T22:52:54.220,19
911.0,1005.0,2462,2009-10-26T23:59:48.353,19
418.0,1005.0,590,2009-10-27T00:38:44.840,19
911.0,1074.0,2551,2009-10-27T16:41:05.900,19
1133.0,1133.0,2533,2009-10-28T01:26:28.223,20
1148.0,1126.0,2543,2009-10-28T20:38:24.443,21
1148.0,1148.0,2543,2009-10-30T02:12:08.143,22
818.0,284.0,2732,2009-10-29T14:18:34.717,21
1181.0,309.0,2715,2009-10-29T15:47:09.980,21
1086.0,1074.0,2763,2009-10-29T22:17:35.520,22
1086.0,303.0,2763,2009-10-29T22:46:28.413,22
506.0,940.0,2657,2009-10-30T19:06:20.053,22
412.0,239.0,2114,2009-10-31T16:57:12.063,23
412.0,1030.0,2114,2010-01-11T06:06:47.700,95
1084.0,911.0,2889,2009-11-01T09:47:32.880,24
1084.0,1030.0,2889,2009-12-19T13:35:04.497,72
1222.0,911.0,2874,2009-11-01T13:37:22.533,24
433.0,1263.0,3111,2009-11-05T22:30:33.327,29
433.0,423.0,3111,2009-11-19T02:27:49.687,42
969.0,309.0,3178,2009-11-06T08:58:28.510,29
969.0,969.0,3178,2009-11-07T18:06:13.857,30
969.0,309.0,3178,2009-11-09T09:29:02.370,32
1098.0,2.0,3233,2009-11-07T03:14:56.067,30
1098.0,264.0,3233,2009-11-07T09:47:06.063,30
33.0,1343.0,3146,2009-11-07T06:14:52.793,30
264.0,1261.0,3263,2009-11-07T12:14:28.520,30
264.0,264.0,3263,2009-11-07T14:05:05.080,30
