PostUserId,RespondUserId,QId,Time,days
41.0,1.0,13,2011-10-11 19:59:31.820,0
41.0,1.0,13,2011-10-12 00:21:39.603,0
41.0,68.0,13,2011-10-12 05:28:45.613,0
41.0,41.0,13,2011-10-12 17:28:13.270,0
41.0,68.0,13,2011-10-12 21:43:18.470,1
41.0,124.0,13,2011-10-13 01:46:13.907,1
41.0,41.0,13,2011-10-13 15:13:35.597,1
44.0,8.0,7,2011-10-11 20:20:07.877,0
44.0,68.0,7,2011-10-12 04:05:52.923,0
45.0,41.0,9,2011-10-11 20:21:33.257,0
45.0,45.0,9,2011-10-11 21:20:27.333,0
40.0,20.0,22,2011-10-11 20:24:43.317,0
40.0,8.0,22,2011-10-11 20:30:05.713,0
40.0,100.0,22,2011-10-12 06:37:17.393,0
8.0,40.0,22,2011-10-12 14:03:04.213,0
40.0,8.0,22,2011-10-12 14:22:48.270,0
40.0,616.0,22,2012-01-23 21:41:59.307,104
45.0,48.0,18,2011-10-11 20:25:20.163,0
26.0,8.0,14,2011-10-11 21:45:49.690,0
8.0,26.0,14,2011-10-11 21:57:20.367,0
26.0,8.0,14,2011-10-11 22:00:03.883,0
50.0,20.0,43,2011-10-11 22:50:04.197,0
50.0,48.0,43,2011-10-11 22:57:47.370,0
50.0,50.0,43,2011-10-12 03:57:58.253,0
50.0,68.0,43,2011-10-12 05:21:16.123,0
31.0,68.0,3,2011-10-12 04:30:56.327,0
48.0,68.0,31,2011-10-12 05:02:05.507,0
10.0,68.0,14,2011-10-12 05:50:38.050,0
10.0,104.0,14,2011-10-12 11:54:33.063,0
10.0,10.0,14,2011-10-12 14:06:00.330,0
10.0,68.0,14,2011-10-13 05:14:37.477,1
10.0,10.0,14,2011-10-13 18:05:36.230,1
10.0,30.0,36,2011-10-12 06:17:55.863,0
50.0,,18,2011-10-12 08:29:09.123,0
50.0,50.0,18,2011-10-12 12:14:45.177,0
68.0,65.0,43,2011-10-12 10:47:43.070,0
68.0,62.0,43,2011-10-12 13:47:16.450,0
68.0,68.0,43,2011-10-13 04:40:11.900,1
68.0,432.0,43,2011-11-25 12:15:42.283,44
68.0,113.0,57,2011-10-12 11:37:21.607,0
68.0,68.0,57,2011-10-12 21:53:33.277,1
68.0,133.0,57,2011-10-20 19:02:25.873,8
50.0,10.0,57,2011-10-12 14:10:34.600,0
50.0,50.0,57,2011-10-12 15:48:23.160,0
115.0,110.0,65,2011-10-12 14:26:26.843,0
10.0,40.0,18,2011-10-12 15:56:58.270,0
68.0,82.0,49,2011-10-12 17:54:17.417,0
48.0,114.0,97,2011-10-12 19:14:34.807,0
48.0,48.0,97,2011-10-12 19:29:56.737,1
48.0,114.0,97,2011-10-12 19:31:29.333,1
10.0,20.0,9,2011-10-12 21:24:31.223,1
10.0,104.0,9,2011-10-12 21:51:20.017,1
10.0,10.0,9,2011-10-13 00:08:21.610,1
10.0,104.0,9,2011-10-13 07:08:47.077,1
10.0,10.0,9,2011-10-13 18:43:32.017,1
10.0,104.0,9,2011-10-13 19:27:05.590,1
68.0,104.0,104,2011-10-12 21:43:18.157,1
68.0,68.0,104,2011-10-12 21:47:15.233,1
104.0,68.0,18,2011-10-12 22:44:05.383,1
50.0,50.0,120,2011-10-12 23:19:45.527,1
50.0,178.0,120,2011-10-27 13:29:54.283,15
11.0,124.0,94,2011-10-13 02:32:16.547,1
103.0,104.0,129,2011-10-13 09:56:31.840,1
103.0,103.0,129,2011-10-13 10:42:23.190,1
103.0,104.0,129,2011-10-13 12:18:24.767,1
103.0,103.0,129,2011-10-13 13:10:59.897,1
48.0,95.0,127,2011-10-13 11:03:47.693,1
23.0,119.0,4,2011-10-13 20:21:50.090,2
68.0,23.0,150,2011-10-14 20:54:17.383,3
133.0,26.0,246,2011-10-17 13:42:43.383,5
26.0,133.0,246,2011-10-17 13:46:07.783,5
133.0,26.0,246,2011-10-17 13:54:03.163,5
26.0,133.0,246,2011-10-18 13:05:23.827,6
31.0,48.0,265,2011-10-18 07:20:12.710,6
119.0,133.0,246,2011-10-18 13:06:49.157,6
50.0,48.0,265,2011-10-18 13:49:37.277,6
26.0,133.0,265,2011-10-18 14:28:50.677,6
48.0,71.0,283,2011-10-19 06:18:57.380,7
48.0,48.0,283,2011-10-19 06:59:58.443,7
71.0,10.0,283,2011-10-19 14:04:16.360,7
48.0,71.0,283,2011-11-15 19:15:44.480,34
100.0,133.0,265,2011-10-19 18:29:57.427,7
133.0,100.0,265,2011-10-20 04:56:19.473,8
50.0,149.0,300,2011-10-21 19:33:47.420,10
68.0,50.0,288,2011-10-23 02:38:11.983,11
68.0,68.0,288,2011-10-26 21:53:16.163,15
26.0,104.0,315,2011-10-25 17:01:57.667,13
26.0,171.0,315,2011-10-25 18:35:26.840,13
171.0,68.0,327,2011-10-26 22:01:16.533,15
171.0,397.0,327,2011-12-01 20:26:57.497,51
68.0,95.0,317,2011-10-28 05:55:22.370,16
68.0,68.0,317,2011-10-28 23:05:46.000,17
26.0,212.0,353,2011-10-29 09:39:31.830,17
50.0,68.0,367,2011-10-29 17:01:47.270,17
50.0,68.0,367,2011-10-29 17:13:51.060,17
50.0,50.0,367,2011-10-29 17:36:51.297,17
50.0,68.0,367,2011-10-29 19:02:28.750,17
50.0,21.0,367,2011-10-30 00:01:55.473,18
50.0,50.0,367,2011-10-30 00:25:04.417,18
50.0,21.0,367,2011-11-01 14:29:23.717,20
68.0,104.0,364,2011-10-29 18:43:36.620,17
68.0,68.0,364,2011-10-29 18:57:11.347,17
68.0,104.0,364,2011-10-29 20:14:46.087,18
68.0,228.0,364,2011-10-30 01:33:03.740,18
68.0,26.0,364,2011-10-30 01:35:59.413,18
228.0,68.0,364,2011-10-30 06:59:42.640,18
26.0,68.0,364,2011-10-30 07:01:40.377,18
68.0,26.0,364,2011-10-30 20:51:10.173,19
68.0,68.0,364,2011-10-30 21:02:06.150,19
68.0,432.0,364,2011-11-30 05:59:20.790,49
68.0,68.0,364,2011-11-30 06:07:52.157,49
26.0,114.0,380,2011-10-30 23:31:47.483,19
26.0,249.0,380,2011-11-03 00:07:23.310,22
44.0,121.0,364,2011-10-30 23:46:06.810,19
44.0,432.0,364,2011-11-30 05:58:15.207,49
104.0,48.0,383,2011-10-31 08:37:34.690,19
48.0,104.0,383,2011-10-31 09:03:16.080,19
104.0,48.0,383,2011-10-31 14:22:19.757,19
104.0,26.0,383,2011-10-31 18:13:05.083,19
65.0,104.0,389,2011-10-31 13:57:38.350,19
104.0,65.0,389,2011-10-31 13:59:57.333,19
65.0,133.0,389,2011-11-02 14:11:37.477,21
45.0,48.0,289,2011-10-31 16:07:35.687,19
45.0,219.0,289,2012-02-14 12:49:02.610,125
119.0,119.0,317,2011-10-31 18:57:37.910,19
133.0,,374,2011-11-01 00:56:23.003,20
133.0,133.0,374,2011-11-01 14:13:45.007,20
133.0,,374,2011-11-01 15:06:47.780,20
133.0,133.0,374,2011-11-01 15:52:16.410,20
133.0,254.0,374,2011-11-03 18:07:45.147,22
133.0,133.0,374,2011-11-10 17:40:03.860,29
133.0,133.0,374,2011-12-06 17:45:50.657,55
103.0,26.0,384,2011-11-01 03:47:34.273,20
103.0,103.0,384,2011-11-01 11:18:59.133,20
103.0,616.0,384,2012-01-23 21:45:49.893,104
616.0,103.0,384,2012-01-23 21:53:30.267,104
104.0,26.0,84,2011-11-01 03:50:51.367,20
104.0,62.0,84,2011-11-01 20:02:26.390,21
62.0,104.0,84,2011-11-02 08:32:51.207,21
104.0,26.0,103,2011-11-01 03:56:43.590,20
44.0,104.0,362,2011-11-01 06:32:05.817,20
44.0,44.0,362,2011-11-01 08:52:45.550,20
44.0,133.0,362,2011-11-01 14:17:33.720,20
104.0,242.0,405,2011-11-01 12:54:23.840,20
242.0,104.0,405,2011-11-01 13:11:58.947,20
104.0,242.0,405,2011-11-01 13:51:33.083,20
104.0,133.0,405,2011-11-01 14:48:35.307,20
104.0,242.0,405,2011-11-02 16:49:45.250,21
242.0,133.0,405,2011-11-02 20:36:18.417,22
104.0,242.0,405,2011-11-02 23:03:05.057,22
133.0,242.0,405,2011-11-03 00:16:35.620,22
242.0,133.0,405,2011-11-03 13:22:04.057,22
104.0,242.0,405,2011-11-03 13:33:55.773,22
48.0,133.0,411,2011-11-02 17:41:25.497,21
133.0,187.0,408,2011-11-02 17:54:54.480,21
133.0,133.0,408,2011-11-02 18:19:51.020,21
178.0,501.0,126,2011-11-02 20:33:01.960,22
247.0,242.0,405,2011-11-03 00:12:28.387,22
104.0,254.0,3,2011-11-04 18:04:01.797,23
254.0,104.0,3,2011-11-04 18:37:19.033,23
104.0,133.0,433,2011-11-04 18:37:02.450,23
104.0,501.0,433,2011-11-07 16:27:08.023,26
104.0,462.0,433,2011-12-05 23:15:08.857,55
501.0,262.0,435,2011-11-04 20:25:46.903,24
262.0,130.0,435,2011-12-18 03:44:44.143,67
257.0,133.0,444,2011-11-07 16:10:16.347,26
257.0,58.0,444,2011-11-09 22:58:44.207,29
322.0,133.0,474,2011-11-08 17:33:27.373,27
,114.0,456,2011-11-09 10:09:20.613,28
48.0,58.0,502,2011-11-09 22:55:20.840,29
58.0,48.0,502,2011-11-10 05:55:33.880,29
48.0,81.0,502,2011-11-10 08:52:31.320,29
81.0,48.0,502,2011-11-10 10:51:56.460,29
48.0,81.0,502,2011-11-10 12:08:48.737,29
81.0,48.0,502,2011-11-10 12:36:48.873,29
48.0,133.0,502,2011-11-10 14:48:37.303,29
249.0,71.0,494,2011-11-10 04:22:15.953,29
71.0,249.0,494,2011-11-10 19:36:42.950,30
133.0,48.0,501,2011-11-10 07:59:49.053,29
48.0,21.0,501,2011-11-10 13:32:02.347,29
48.0,48.0,501,2011-11-10 15:25:23.483,29
48.0,21.0,501,2011-11-10 16:33:52.757,29
48.0,48.0,501,2011-11-10 18:40:40.917,29
48.0,21.0,501,2011-11-10 19:03:58.780,29
21.0,48.0,501,2011-11-13 13:54:30.307,32
81.0,354.0,496,2011-11-10 12:57:08.050,29
81.0,81.0,496,2011-11-10 22:10:28.257,30
81.0,48.0,496,2011-11-11 12:18:09.810,30
81.0,81.0,496,2011-11-11 14:20:26.803,30
81.0,48.0,496,2011-11-11 15:54:51.947,30
81.0,81.0,496,2011-11-11 16:18:27.667,30
48.0,133.0,496,2011-11-13 00:30:56.230,32
133.0,48.0,496,2011-11-13 13:51:42.727,32
48.0,133.0,496,2011-11-13 21:01:21.790,33
81.0,81.0,496,2011-11-14 14:58:03.363,33
48.0,133.0,496,2011-11-10 14:56:38.133,29
133.0,48.0,496,2011-11-10 15:28:14.040,29
48.0,133.0,496,2011-11-11 14:34:17.820,30
133.0,48.0,496,2011-11-11 15:56:19.563,30
48.0,133.0,496,2011-11-11 16:36:15.343,30
133.0,21.0,501,2011-11-11 16:46:51.500,30
133.0,21.0,501,2011-11-11 17:27:29.920,30
21.0,133.0,501,2011-11-11 17:36:51.867,30
133.0,21.0,501,2011-11-11 17:50:43.027,30
133.0,133.0,501,2011-11-11 17:53:33.360,30
68.0,26.0,520,2011-11-12 05:57:54.313,31
68.0,381.0,520,2011-11-12 07:51:36.717,31
381.0,104.0,520,2011-11-12 09:24:10.593,31
381.0,68.0,520,2011-11-12 10:23:12.253,31
104.0,68.0,520,2011-11-12 10:23:20.553,31
68.0,381.0,520,2011-11-12 15:16:46.850,31
104.0,133.0,527,2011-11-13 21:03:16.467,33
104.0,104.0,527,2011-11-13 21:42:11.797,33
68.0,44.0,543,2011-11-15 22:21:40.560,35
68.0,68.0,543,2011-11-15 22:59:26.170,35
68.0,44.0,543,2011-11-15 23:13:24.513,35
68.0,249.0,543,2011-11-15 23:25:18.310,35
68.0,68.0,543,2011-11-15 23:31:50.380,35
119.0,68.0,548,2011-11-15 23:01:17.960,35
119.0,68.0,547,2011-11-15 23:04:04.617,35
119.0,119.0,547,2011-11-16 00:31:55.233,35
397.0,68.0,547,2011-11-17 15:35:08.527,36
397.0,68.0,547,2011-11-17 20:17:33.720,37
397.0,249.0,547,2011-11-18 04:44:48.213,37
68.0,249.0,547,2011-11-18 04:46:12.660,37
397.0,68.0,547,2011-11-18 17:33:10.377,37
104.0,403.0,567,2011-11-18 13:46:58.683,37
104.0,133.0,569,2011-11-18 15:20:44.530,37
104.0,404.0,569,2011-11-18 15:44:15.740,37
404.0,133.0,569,2011-11-18 15:48:18.423,37
104.0,403.0,570,2011-11-18 15:23:00.400,37
403.0,104.0,570,2011-11-18 15:48:40.363,37
178.0,404.0,569,2011-11-18 15:38:32.897,37
178.0,68.0,569,2011-11-18 20:08:14.867,38
178.0,404.0,569,2011-11-19 01:49:28.320,38
178.0,411.0,569,2011-11-19 11:35:43.130,38
178.0,501.0,577,2011-11-19 03:34:55.293,38
501.0,178.0,577,2011-11-19 17:03:03.920,38
31.0,410.0,584,2011-11-19 13:09:49.313,38
82.0,104.0,578,2011-11-19 15:12:43.767,38
82.0,406.0,578,2011-11-19 17:12:40.267,38
82.0,406.0,578,2011-11-22 02:23:35.233,41
82.0,82.0,578,2011-11-22 07:16:12.537,41
178.0,26.0,578,2011-11-20 16:20:17.900,39
26.0,178.0,578,2011-11-20 17:40:16.687,39
21.0,26.0,593,2011-11-21 17:19:31.297,40
26.0,21.0,593,2011-11-21 17:54:49.020,40
165.0,224.0,374,2011-11-21 21:45:56.687,41
5.0,406.0,1,2011-11-22 17:02:15.457,41
5.0,432.0,1,2011-11-30 04:46:04.740,49
104.0,421.0,609,2011-11-23 12:39:04.650,42
104.0,405.0,382,2011-11-23 17:15:25.860,42
178.0,104.0,613,2011-11-23 20:31:18.043,43
104.0,178.0,613,2011-11-23 22:43:11.363,43
178.0,435.0,613,2011-11-25 17:42:48.613,44
178.0,435.0,545,2011-11-25 17:37:13.040,44
197.0,104.0,596,2011-11-26 08:54:00.787,45
197.0,197.0,596,2011-11-26 09:32:03.473,45
197.0,410.0,596,2011-11-28 09:12:41.973,47
410.0,197.0,596,2011-11-28 09:47:16.497,47
197.0,410.0,596,2011-11-28 21:02:17.893,48
410.0,197.0,596,2011-12-04 07:55:19.990,53
197.0,410.0,596,2011-12-05 10:10:10.360,54
397.0,104.0,456,2011-11-26 09:16:05.500,45
81.0,114.0,629,2011-11-27 21:16:31.373,47
114.0,133.0,629,2011-11-30 15:15:58.193,49
441.0,410.0,596,2011-11-28 09:22:07.020,47
410.0,104.0,596,2011-11-28 11:13:58.500,47
