QId,PostUserId,RespondUserId,Time,days
467,56.0,61.0,2014-12-05 01:14:59.747,16
467,56.0,250.0,2014-12-05 13:42:49.000,16
471,43.0,43.0,2014-12-05 12:52:50.020,16
471,43.0,118.0,2014-12-05 16:20:26.617,16
471,43.0,43.0,2014-12-05 21:10:48.327,17
471,43.0,159.0,2014-12-05 22:05:00.937,17
471,43.0,43.0,2014-12-09 20:57:24.847,20
474,42.0,61.0,2014-12-05 14:22:28.503,16
481,353.0,250.0,2014-12-05 19:00:10.483,16
481,353.0,43.0,2014-12-05 21:07:53.293,17
481,353.0,217.0,2014-12-06 19:23:14.700,17
482,27.0,159.0,2014-12-05 20:13:04.653,16
482,27.0,61.0,2014-12-05 21:02:53.950,17
485,59.0,54.0,2014-12-10 02:53:16.263,21
485,59.0,93.0,2014-12-10 04:54:42.813,21
486,42.0,38.0,2014-12-05 20:33:31.233,16
489,59.0,54.0,2014-12-06 01:37:06.470,17
490,43.0,405.0,2014-12-11 05:37:10.593,22
495,358.0,159.0,2014-12-05 22:43:48.837,17
495,358.0,61.0,2014-12-05 22:45:26.557,17
495,358.0,59.0,2014-12-05 23:06:45.107,17
502,31.0,61.0,2014-12-06 04:54:45.813,17
502,31.0,42.0,2014-12-06 06:55:58.230,17
502,31.0,108.0,2014-12-06 09:00:06.157,17
505,79.0,123.0,2014-12-06 12:47:34.233,17
505,79.0,43.0,2014-12-06 16:03:29.003,17
505,79.0,362.0,2014-12-07 03:34:21.893,18
511,72.0,59.0,2014-12-06 16:43:56.870,17
511,72.0,61.0,2014-12-06 16:58:14.157,17
511,72.0,27.0,2014-12-07 00:15:19.530,18
511,72.0,1435.0,2014-12-14 15:35:59.163,25
517,366.0,43.0,2014-12-06 23:27:06.520,18
517,366.0,292.0,2014-12-07 11:24:42.223,18
517,366.0,240.0,2014-12-07 13:24:27.253,18
523,348.0,250.0,2014-12-07 14:27:49.690,18
526,301.0,59.0,2014-12-08 20:06:57.610,19
526,301.0,150.0,2014-12-08 21:21:04.133,20
528,96.0,4251.0,2015-03-25 02:54:38.807,126
532,348.0,348.0,2014-12-09 13:21:32.107,20
535,244.0,47.0,2014-12-09 02:15:22.140,20
536,385.0,348.0,2014-12-10 08:33:28.797,21
538,385.0,61.0,2014-12-08 22:24:33.910,20
538,385.0,334.0,2014-12-09 16:15:26.570,20
545,38.0,238.0,2014-12-09 17:19:52.810,20
545,38.0,61.0,2014-12-09 18:32:44.913,20
545,38.0,54.0,2014-12-09 19:37:10.957,20
551,95.0,395.0,2014-12-09 22:59:28.703,21
551,95.0,1584.0,2014-12-31 10:03:43.570,42
553,223.0,126.0,2015-03-26 06:56:38.040,127
555,396.0,396.0,2014-12-10 00:03:20.970,21
555,396.0,391.0,2014-12-10 00:32:04.727,21
555,396.0,123.0,2014-12-10 02:58:21.827,21
560,59.0,366.0,2014-12-10 04:43:07.133,21
560,59.0,43.0,2014-12-10 12:07:59.827,21
567,,31.0,2014-12-10 16:29:10.163,21
569,393.0,14.0,2014-12-10 18:42:59.757,21
569,393.0,250.0,2014-12-11 02:28:41.483,22
569,393.0,250.0,2014-12-11 04:10:53.173,22
570,402.0,61.0,2014-12-11 02:12:31.363,22
1580,1407.0,1415.0,2014-12-12 15:04:54.970,23
1580,1407.0,1407.0,2014-12-13 11:14:40.917,24
1583,1410.0,61.0,2014-12-12 04:05:54.630,23
1583,1410.0,59.0,2014-12-12 11:05:54.883,23
1583,1410.0,1432.0,2014-12-14 14:22:42.643,25
1587,1414.0,119.0,2014-12-12 14:30:16.753,23
1593,1424.0,61.0,2014-12-13 15:10:25.253,24
1593,1424.0,1466.0,2014-12-18 00:36:03.120,29
1593,1424.0,84.0,2014-12-18 00:48:38.323,29
1595,1425.0,61.0,2014-12-14 18:12:09.103,25
1599,1428.0,61.0,2014-12-14 00:47:44.077,25
1601,1429.0,61.0,2014-12-14 11:42:01.677,25
1601,1429.0,1432.0,2014-12-14 14:33:20.027,25
1603,1425.0,40.0,2015-04-13 23:12:05.943,146
1607,43.0,38.0,2014-12-14 17:25:44.687,25
1607,43.0,405.0,2014-12-14 19:33:15.573,25
1614,18.0,405.0,2014-12-17 02:32:46.293,28
1616,47.0,405.0,2014-12-17 08:24:03.293,28
1616,47.0,59.0,2015-02-28 15:17:21.630,101
1618,1442.0,2787.0,2015-01-24 02:02:09.790,66
1620,43.0,61.0,2014-12-17 00:48:06.433,28
1621,27.0,59.0,2014-12-15 03:22:11.900,26
1621,27.0,108.0,2014-12-15 11:24:35.563,26
1621,27.0,38.0,2015-04-26 01:53:37.603,158
1625,1445.0,43.0,2014-12-15 15:12:17.000,26
1625,1445.0,84.0,2015-01-10 17:24:44.183,52
1628,1435.0,1609.0,2015-01-01 17:33:03.393,43
1630,337.0,61.0,2014-12-15 21:03:43.913,27
1631,27.0,31.0,2014-12-18 17:24:16.573,29
1632,1448.0,44.0,2014-12-16 07:52:44.383,27
1638,38.0,17.0,2014-12-18 12:42:52.793,29
1639,1455.0,108.0,2014-12-16 18:56:17.907,27
1642,1456.0,108.0,2014-12-16 19:28:05.360,27
1644,1458.0,47.0,2014-12-17 01:20:28.983,28
1644,1458.0,405.0,2014-12-17 01:26:05.103,28
1644,1458.0,2963.0,2015-02-15 13:08:57.287,88
1650,1459.0,69.0,2014-12-17 13:15:40.687,28
1655,1463.0,43.0,2014-12-17 15:47:23.587,28
1658,1464.0,405.0,2014-12-18 01:34:07.663,29
1659,69.0,17.0,2014-12-17 22:26:03.117,29
1659,69.0,69.0,2015-04-02 11:11:22.290,134
1665,1468.0,43.0,2014-12-18 00:31:17.933,29
1672,43.0,1432.0,2014-12-19 00:24:18.667,30
1673,1472.0,61.0,2014-12-18 15:28:20.010,29
1673,1472.0,405.0,2014-12-21 19:48:46.687,32
1676,1473.0,405.0,2014-12-18 19:55:28.390,29
1682,,61.0,2014-12-19 12:46:43.017,30
1684,1482.0,43.0,2014-12-19 15:30:29.647,30
1684,1482.0,17.0,2014-12-19 16:20:05.323,30
1684,1482.0,2877.0,2015-02-05 17:01:50.640,78
1686,43.0,61.0,2014-12-19 21:38:06.473,31
1688,1484.0,69.0,2014-12-19 18:43:42.877,30
1690,95.0,61.0,2014-12-19 21:05:39.197,31
1693,1482.0,61.0,2014-12-20 23:17:15.167,32
1696,1485.0,61.0,2014-12-20 00:56:56.843,31
1702,31.0,1499.0,2014-12-21 15:55:42.647,32
1702,31.0,27.0,2014-12-31 22:03:15.827,43
1703,1488.0,43.0,2014-12-20 09:37:40.803,31
1703,1488.0,1435.0,2014-12-20 12:53:19.160,31
1703,1488.0,61.0,2014-12-20 22:51:39.443,32
1704,31.0,44.0,2014-12-20 08:06:40.177,31
1710,1491.0,1496.0,2014-12-21 07:23:06.643,32
1710,1491.0,405.0,2014-12-21 08:27:23.337,32
1713,43.0,4445.0,2015-04-15 04:47:14.750,147
1714,27.0,405.0,2014-12-21 07:35:39.060,32
1715,27.0,27.0,2014-12-29 02:43:32.410,40
1716,1494.0,405.0,2014-12-21 06:11:23.413,32
1723,1500.0,61.0,2014-12-21 16:31:20.773,32
1726,1501.0,61.0,2014-12-21 21:21:12.427,33
1726,1501.0,1554.0,2014-12-28 16:55:08.637,39
1729,27.0,84.0,2014-12-22 01:35:06.507,33
1729,27.0,17.0,2015-01-22 16:04:25.267,64
1732,1417.0,44.0,2014-12-22 12:57:50.747,33
1732,1417.0,61.0,2014-12-22 16:20:54.927,33
1735,1509.0,43.0,2014-12-23 10:02:00.620,34
1735,1509.0,405.0,2014-12-27 07:42:37.250,38
1736,1500.0,43.0,2014-12-24 08:33:49.240,35
1744,1516.0,1523.0,2014-12-24 04:24:44.220,35
1748,89.0,61.0,2014-12-25 00:03:15.443,36
1750,1529.0,12612.0,2014-12-24 12:16:16.913,35
1750,1529.0,405.0,2014-12-27 07:05:40.493,38
1752,,1540.0,2014-12-26 22:10:03.367,38
1752,,405.0,2014-12-27 08:47:32.480,38
1753,337.0,159.0,2014-12-24 21:32:08.727,36
1753,337.0,240.0,2014-12-26 17:14:26.427,37
1753,337.0,240.0,2014-12-26 17:25:12.897,37
1753,337.0,1496.0,2014-12-26 17:59:33.833,37
1754,1528.0,159.0,2014-12-25 22:26:37.450,37
1758,1516.0,43.0,2014-12-25 11:16:52.817,36
1758,1516.0,61.0,2014-12-26 17:24:46.263,37
1758,1516.0,240.0,2014-12-26 18:06:33.647,37
1758,1516.0,1547.0,2014-12-27 19:33:31.900,38
1759,1533.0,108.0,2014-12-27 23:37:43.773,39
1765,1535.0,167.0,2014-12-29 06:46:23.100,40
1765,1535.0,61.0,2014-12-29 15:52:14.370,40
1767,118.0,54.0,2014-12-26 16:38:39.437,37
1767,118.0,1609.0,2015-01-03 17:03:54.073,45
1767,118.0,118.0,2015-01-04 22:35:45.287,47
1767,118.0,150.0,2015-01-05 01:20:47.417,47
1768,43.0,14.0,2014-12-26 22:20:16.950,38
1768,43.0,405.0,2014-12-27 06:16:45.477,38
1769,43.0,61.0,2014-12-26 13:50:22.233,37
1785,366.0,43.0,2014-12-27 21:06:05.343,39
1787,27.0,240.0,2014-12-27 22:31:27.913,39
1791,1552.0,159.0,2014-12-31 20:29:32.950,42
1791,1552.0,69.0,2015-02-01 19:43:04.930,74
1792,27.0,43.0,2014-12-28 14:05:26.807,39
1792,27.0,250.0,2014-12-28 14:24:42.887,39
1792,27.0,405.0,2014-12-29 01:44:54.663,40
1795,31.0,405.0,2014-12-28 19:25:43.607,39
1798,27.0,405.0,2014-12-29 01:12:36.557,40
1802,127.0,61.0,2014-12-29 14:23:31.350,40
1808,1564.0,108.0,2014-12-29 20:51:01.180,40
1808,1564.0,1567.0,2014-12-29 23:50:57.697,41
1812,59.0,38.0,2015-01-06 02:57:16.557,48
1813,1569.0,61.0,2014-12-30 03:52:24.583,41
1815,27.0,1584.0,2014-12-30 13:23:12.643,41
1815,27.0,1585.0,2014-12-30 15:31:41.217,41
1815,27.0,43.0,2015-05-13 12:36:41.327,175
1816,59.0,61.0,2014-12-30 13:03:49.227,41
1816,59.0,59.0,2014-12-30 23:46:46.207,42
1817,1576.0,1580.0,2014-12-30 12:40:14.180,41
1817,1576.0,84.0,2014-12-30 18:01:09.443,41
1817,1576.0,1590.0,2014-12-30 20:16:18.490,41
1818,59.0,1435.0,2014-12-30 14:59:08.133,41
1818,59.0,59.0,2014-12-31 07:36:58.030,42
